Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
22 Nov 2019,DEL,KBP,PS392,7:00,UR-GEA,6:00 PM,6:09 PM,2:10 AM,Landed 1:09 AM
21 Nov 2019,KBP,DEL,PS391,6:10,UR-GEA,7:25 PM,7:33 PM,2:20 AM,Landed 1:43 AM
21 Nov 2019,YYZ,KBP,PS242,8:49,UR-GEA,4:15 AM,4:49 AM,1:15 PM,Landed 1:38 PM
20 Nov 2019,KBP,YYZ,PS241,10:07,UR-GEA,9:55 AM,10:23 AM,8:00 PM,Landed 8:30 PM
19 Nov 2019,DEL,KBP,PS392,7:01,UR-GEA,6:00 PM,6:19 PM,2:10 AM,Landed 1:20 AM
18 Nov 2019,KBP,DEL,PS391,6:45,UR-GEA,7:25 PM,7:26 PM,2:20 AM,Landed 2:11 AM
17 Nov 2019,DEL,KBP,PS392,6:42,UR-GEA,5:30 AM,5:53 AM,1:20 PM,Landed 12:35 PM
16 Nov 2019,KBP,DEL,PS391,6:43,UR-GEA,6:55 PM,6:58 PM,1:50 AM,Landed 1:41 AM
16 Nov 2019,DEL,KBP,PS392,6:31,UR-GEA,5:30 AM,6:03 AM,1:20 PM,Landed 12:35 PM
15 Nov 2019,KBP,DEL,PS391,6:42,UR-GEA,6:55 PM,7:09 PM,1:50 AM,Landed 1:52 AM
15 Nov 2019,DEL,KBP,PS392,7:14,UR-GEA,5:30 AM,5:30 AM,1:20 PM,Landed 12:43 PM
14 Nov 2019,KBP,DEL,PS391,6:43,UR-GEA,6:55 PM,7:22 PM,1:50 AM,Landed 2:05 AM
14 Nov 2019,YYZ,KBP,PS242,9:10,UR-GEA,4:15 AM,5:16 AM,2:05 PM,Landed 2:26 PM
13 Nov 2019,KBP,YYZ,PS241,10:04,UR-GEA,9:10 AM,9:58 AM,8:00 PM,Landed 8:02 PM
12 Nov 2019,DEL,KBP,PS392,6:48,UR-GEA,5:30 AM,5:59 AM,1:20 PM,Landed 12:47 PM
11 Nov 2019,KBP,DEL,PS391,6:34,UR-GEA,6:55 PM,7:19 PM,1:50 AM,Landed 1:54 AM
10 Nov 2019,BKK,KBP,PS272,10:19,UR-GEA,5:05 AM,6:19 AM,3:55 PM,Landed 4:38 PM
09 Nov 2019,KBP,BKK,PS271,9:55,UR-GEA,5:55 PM,6:38 PM,2:55 AM,Landed 4:34 AM
09 Nov 2019,DEL,KBP,PS392,8:06,UR-GEA,5:30 AM,5:30 AM,1:20 PM,Landed 1:35 PM
08 Nov 2019,KBP,DEL,PS391,6:38,UR-GEA,6:55 PM,7:31 PM,1:50 AM,Landed 2:09 AM
07 Nov 2019,SYX,KBP,PS7878,13:04,UR-GEA,8:00 PM,8:00 PM,8:50 AM,Landed 9:03 AM
07 Nov 2019,KBP,SYX,PS7877,10:23,UR-GEA,6:50 AM,7:55 AM,6:00 PM,Landed 6:18 PM
05 Nov 2019,PEK,KBP,PS288,10:42,UR-GEA,9:30 PM,9:30 PM,9:30 AM,Landed 8:12 AM
05 Nov 2019,KBP,PEK,PS287,9:06,UR-GEA,8:30 AM,10:06 AM,6:00 PM,Landed 7:12 PM
04 Nov 2019,PEK,KBP,PS288,11:47,UR-GEA,7:30 PM,8:00 PM,6:05 AM,Landed 7:47 AM
04 Nov 2019,KBP,PEK,PS287,9:06,UR-GEA,8:25 AM,8:57 AM,6:00 PM,Landed 6:03 PM
03 Nov 2019,DEL,KBP,PS392,7:54,UR-GEA,5:30 AM,5:30 AM,1:20 PM,Landed 1:24 PM
02 Nov 2019,KBP,DEL,PS391,6:07,UR-GEA,6:55 PM,7:10 PM,1:50 AM,Landed 1:17 AM
02 Nov 2019,DEL,KBP,PS392,6:52,UR-GEA,5:30 AM,5:59 AM,1:20 PM,Landed 12:51 PM
01 Nov 2019,KBP,DEL,PS391,6:11,UR-GEA,6:55 PM,7:25 PM,1:50 AM,Landed 1:36 AM
31 Oct 2019,YYZ,KBP,PS242,8:37,UR-GEA,3:15 AM,3:57 AM,1:05 PM,Landed 12:34 PM
30 Oct 2019,KBP,YYZ,PS241,9:59,UR-GEA,9:10 AM,9:45 AM,8:00 PM,Landed 7:44 PM
