Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
16 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:21 PM,1:10 PM,Landed 1:07 PM
16 Oct 2019,MSQ,KBP,PS892,1:00,UR-DNF,8:25 AM,8:25 AM,9:30 AM,Landed 9:25 AM
16 Oct 2019,KBP,MSQ,PS889,1:00,UR-DNF,6:25 AM,6:46 AM,7:30 AM,Landed 7:46 AM
15 Oct 2019,DNK,KBP,7W102,0:45,UR-DNF,9:00 AM,12:10 PM,10:10 AM,Landed 12:55 PM
15 Oct 2019,KBP,DNK,7W101,0:47,UR-DNF,6:40 AM,10:21 AM,7:50 AM,Landed 11:08 AM
15 Oct 2019,MSQ,KBP,PS894,1:16,UR-DNF,4:00 AM,4:00 AM,5:05 AM,Landed 5:15 AM
14 Oct 2019,KBP,MSQ,PS893,1:11,UR-DNF,4:40 PM,5:02 PM,5:45 PM,Landed 6:13 PM
13 Oct 2019,MSQ,KBP,PS892,1:12,UR-DNF,2:00 PM,2:00 PM,3:00 PM,Landed 3:11 PM
13 Oct 2019,KBP,MSQ,PS889,1:04,UR-DNF,12:05 PM,12:13 PM,1:05 PM,Landed 1:17 PM
13 Oct 2019,DNK,KBP,7W102,0:53,UR-DNF,9:00 AM,9:04 AM,10:10 AM,Landed 9:58 AM
13 Oct 2019,KBP,DNK,7W101,0:47,UR-DNF,6:35 AM,6:54 AM,7:45 AM,Landed 7:41 AM
13 Oct 2019,RIX,KBP,PS188,1:17,UR-DNF,3:00 AM,3:13 AM,4:35 AM,Landed 4:29 AM
12 Oct 2019,KBP,RIX,PS187,1:40,UR-DNF,5:15 PM,5:20 PM,6:50 PM,Landed 7:00 PM
12 Oct 2019,DNK,KBP,7W102,1:00,UR-DNF,9:00 AM,9:21 AM,10:10 AM,Landed 10:21 AM
12 Oct 2019,KBP,DNK,7W101,0:47,UR-DNF,6:35 AM,6:53 AM,7:45 AM,Landed 7:40 AM
12 Oct 2019,RIX,KBP,PS188,1:14,UR-DNF,3:00 AM,3:36 AM,4:35 AM,Landed 4:49 AM
11 Oct 2019,KBP,RIX,PS187,1:45,UR-DNF,5:15 PM,5:36 PM,6:50 PM,Landed 7:21 PM
11 Oct 2019,RIX,KBP,PS186,1:19,UR-DNF,1:00 PM,1:16 PM,2:35 PM,Landed 2:35 PM
11 Oct 2019,KBP,RIX,PS185,1:37,UR-DNF,10:40 AM,10:48 AM,12:20 PM,Landed 12:25 PM
11 Oct 2019,DNK,KBP,7W106,-,UR-DNF,6:00 AM,â€”,7:10 AM,Landed 7:05 AM
10 Oct 2019,KBP,DNK,7W105,0:49,UR-DNF,3:00 PM,3:07 PM,4:10 PM,Landed 3:56 PM
10 Oct 2019,MSQ,KBP,PS892,1:13,UR-DNF,8:25 AM,8:25 AM,9:30 AM,Landed 9:38 AM
10 Oct 2019,KBP,MSQ,PS889,1:00,UR-DNF,6:25 AM,6:37 AM,7:30 AM,Landed 7:37 AM
09 Oct 2019,DNK,KBP,7W104,0:59,UR-DNF,3:00 PM,3:07 PM,4:10 PM,Landed 4:07 PM
09 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:07 PM,1:10 PM,Landed 12:54 PM
09 Oct 2019,DNK,KBP,7W102,-,UR-DNF,9:00 AM,â€”,10:10 AM,Landed 10:54 AM
09 Oct 2019,KBP,DNK,7W101,0:47,UR-DNF,6:40 AM,7:02 AM,7:50 AM,Landed 7:49 AM
08 Oct 2019,DNK,KBP,7W104,0:56,UR-DNF,3:00 PM,3:08 PM,4:10 PM,Landed 4:05 PM
08 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:10 PM,1:10 PM,Landed 12:57 PM
08 Oct 2019,DNK,KBP,7W102,0:56,UR-DNF,9:00 AM,9:06 AM,10:10 AM,Landed 10:02 AM
08 Oct 2019,KBP,DNK,7W101,0:47,UR-DNF,6:40 AM,6:58 AM,7:50 AM,Landed 7:46 AM
08 Oct 2019,RIX,KBP,PS188,1:25,UR-DNF,3:00 AM,3:11 AM,4:35 AM,Landed 4:36 AM
07 Oct 2019,KBP,RIX,PS187,1:43,UR-DNF,5:15 PM,5:19 PM,6:50 PM,Landed 7:02 PM
07 Oct 2019,DNK,KBP,7W104,0:53,UR-DNF,3:00 PM,3:07 PM,4:10 PM,Landed 4:00 PM
07 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:05 PM,1:10 PM,Landed 12:52 PM
07 Oct 2019,DNK,KBP,7W102,0:54,UR-DNF,9:00 AM,9:02 AM,10:10 AM,Landed 9:57 AM
07 Oct 2019,KBP,DNK,7W101,0:46,UR-DNF,6:40 AM,6:46 AM,7:50 AM,Landed 7:32 AM
06 Oct 2019,MSQ,KBP,PS892,1:23,UR-DNF,2:00 PM,2:00 PM,3:00 PM,Landed 3:23 PM
06 Oct 2019,KBP,MSQ,PS889,1:00,UR-DNF,12:05 PM,12:18 PM,1:05 PM,Landed 1:18 PM
06 Oct 2019,DNK,KBP,7W106,0:45,UR-DNF,6:00 AM,6:06 AM,7:10 AM,Landed 6:52 AM
05 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:08 PM,1:10 PM,Landed 12:54 PM
05 Oct 2019,IFO,KBP,PS80,0:56,UR-DNF,9:25 AM,9:24 AM,10:55 AM,Landed 10:20 AM
05 Oct 2019,KBP,IFO,PS79,1:06,UR-DNF,7:05 AM,7:15 AM,8:35 AM,Landed 8:21 AM
04 Oct 2019,VNO,KBP,PS178,1:18,UR-DNF,1:55 PM,2:00 PM,3:15 PM,Landed 3:18 PM
04 Oct 2019,KBP,VNO,PS177,1:13,UR-DNF,11:45 AM,11:54 AM,1:05 PM,Landed 1:07 PM
04 Oct 2019,DNK,KBP,7W102,0:51,UR-DNF,9:00 AM,9:09 AM,10:10 AM,Landed 10:00 AM
04 Oct 2019,KBP,DNK,7W101,0:54,UR-DNF,6:40 AM,7:05 AM,7:50 AM,Landed 7:59 AM
03 Oct 2019,DNK,KBP,7W104,0:54,UR-DNF,3:00 PM,2:59 PM,4:10 PM,Landed 3:53 PM
03 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:07 PM,1:10 PM,Landed 12:54 PM
03 Oct 2019,IFO,KBP,PS80,0:56,UR-DNF,9:25 AM,9:55 AM,10:55 AM,Landed 10:50 AM
03 Oct 2019,KBP,IFO,PS79,1:09,UR-DNF,7:05 AM,8:01 AM,8:35 AM,Landed 9:10 AM
03 Oct 2019,DNK,KBP,7W106,0:53,UR-DNF,6:00 AM,6:07 AM,7:10 AM,Landed 6:59 AM
02 Oct 2019,KBP,DNK,7W105,0:49,UR-DNF,3:00 PM,3:11 PM,4:10 PM,Landed 4:00 PM
02 Oct 2019,KRK,KBP,PS928,1:21,UR-DNF,12:15 PM,12:28 PM,1:50 PM,Landed 1:49 PM
02 Oct 2019,KBP,KRK,PS927,1:36,UR-DNF,9:45 AM,10:01 AM,11:15 AM,Landed 11:37 AM
02 Oct 2019,DNK,KBP,7W106,0:56,UR-DNF,6:00 AM,6:07 AM,7:10 AM,Landed 7:03 AM
